delivery_id,order_date,ship_date,promised_date,delivered_date,client_id,carrier_id,warehouse_id,region_id,service_level,distance_km,shipping_cost_usd,is_late,delay_days
9184,2025-09-11,2025-09-12,2025-09-17,2025-09-17,301,103,201,4,Standard,647,85.42,0,0
9185,2025-01-31,2025-01-31,2025-02-03,2025-02-03,301,105,204,2,Standard,102,17.73,0,0
9186,2025-05-03,2025-05-04,2025-05-09,2025-05-09,307,105,205,1,Standard,281,42.1,0,0
9187,2025-03-13,2025-03-15,2025-03-18,2025-03-18,307,103,204,3,Standard,112,17.55,0,0
9188,2025-03-27,2025-03-27,2025-04-01,2025-04-01,307,101,205,3,Standard,467,63.43,0,0
9189,2025-05-29,2025-05-30,2025-05-31,2025-06-03,301,103,204,4,Express,52,17.44,1,3
9190,2025-10-21,2025-10-22,2025-10-24,2025-10-24,301,101,204,4,Standard,22,10.5,0,0
9191,2025-07-05,2025-07-05,2025-07-08,2025-07-08,306,104,205,5,Standard,200,32.28,0,0
9192,2025-07-03,2025-07-04,2025-07-07,2025-07-07,301,101,205,1,Express,278,45.38,0,0
9193,2025-08-08,2025-08-10,2025-08-15,2025-08-15,306,104,203,1,Standard,358,47.54,0,0
9194,2025-04-19,2025-04-20,2025-04-23,2025-04-23,302,101,204,4,Express,611,82.82,0,0
9195,2025-10-27,2025-10-27,2025-10-30,2025-10-30,306,105,202,4,Standard,111,21.51,0,0
9196,2025-10-24,2025-10-26,2025-10-31,2025-10-31,303,104,201,5,Standard,467,62.8,0,0
9197,2025-05-18,2025-05-20,2025-05-25,2025-05-25,305,105,205,1,Standard,278,39.98,0,0
9198,2025-01-08,2025-01-09,2025-01-14,2025-01-18,306,103,201,5,Standard,384,54.41,1,4
9199,2025-04-15,2025-04-17,2025-04-22,2025-04-22,302,102,203,1,Standard,297,43.63,0,0
9200,2025-05-21,2025-05-22,2025-05-25,2025-05-25,302,105,205,1,Express,257,42.68,0,0
9201,2025-08-04,2025-08-06,2025-08-11,2025-08-11,306,104,201,3,Standard,489,62.26,0,0
9202,2025-03-02,2025-03-02,2025-03-04,2025-03-09,302,104,205,1,Standard,57,12.67,1,5
9203,2025-01-15,2025-01-17,2025-01-22,2025-01-22,302,104,205,5,Standard,510,68.36,0,0
9204,2025-01-16,2025-01-16,2025-01-21,2025-01-21,307,105,203,4,Standard,384,54.5,0,0
9205,2025-08-27,2025-08-27,2025-08-30,2025-08-30,301,105,205,1,Standard,84,18.69,0,0
9206,2025-04-29,2025-04-29,2025-05-02,2025-05-12,304,102,202,1,Express,562,81.37,1,10
9207,2025-02-23,2025-02-24,2025-02-27,2025-02-27,305,105,203,3,Express,539,76.51,0,0
9208,2025-07-01,2025-07-02,2025-07-04,2025-07-04,301,102,203,2,Standard,34,9.29,0,0
9209,2025-12-10,2025-12-11,2025-12-13,2025-12-13,303,103,201,1,Express,192,33.37,0,0
9210,2025-03-31,2025-04-01,2025-04-04,2025-04-11,306,105,203,1,Express,296,47.75,1,7
9211,2025-10-13,2025-10-15,2025-10-18,2025-10-18,301,105,205,2,Standard,227,33.62,0,0
9212,2025-04-09,2025-04-11,2025-04-14,2025-04-21,304,102,201,4,Standard,214,32.47,1,7
9213,2025-06-25,2025-06-25,2025-06-30,2025-06-30,301,103,202,4,Standard,641,83.77,0,0
9214,2025-12-17,2025-12-17,2025-12-20,2025-12-23,301,105,204,3,Express,556,75.31,1,3
9215,2025-02-06,2025-02-08,2025-02-13,2025-02-13,302,102,203,5,Standard,430,59.7,0,0
9216,2025-05-02,2025-05-04,2025-05-09,2025-05-09,302,103,203,1,Standard,648,83.28,0,0
9217,2025-08-05,2025-08-05,2025-08-08,2025-08-08,302,103,204,1,Express,504,74.46,0,0
9218,2025-02-10,2025-02-11,2025-02-16,2025-02-16,307,103,201,1,Standard,433,58.46,0,0
9219,2025-03-11,2025-03-12,2025-03-14,2025-03-14,307,105,201,1,Express,115,25.88,0,0
9220,2025-05-09,2025-05-11,2025-05-16,2025-05-16,306,105,201,5,Standard,556,74.94,0,0
9221,2025-09-13,2025-09-15,2025-09-20,2025-09-20,301,104,202,4,Standard,580,78.21,0,0
9222,2025-04-01,2025-04-02,2025-04-04,2025-04-04,302,102,201,5,Standard,11,5.15,0,0
9223,2025-04-11,2025-04-11,2025-04-14,2025-04-14,303,103,201,5,Standard,116,20.32,0,0
9224,2025-03-25,2025-03-25,2025-03-28,2025-03-28,303,101,204,4,Standard,100,18.09,0,0
9225,2025-02-25,2025-02-26,2025-03-01,2025-03-01,305,104,202,4,Standard,227,32.61,0,0
9226,2025-03-01,2025-03-03,2025-03-06,2025-03-06,307,105,205,3,Standard,213,31.27,0,0
9227,2025-05-23,2025-05-23,2025-05-26,2025-05-26,303,104,204,4,Express,449,65.94,0,0
9228,2025-03-03,2025-03-03,2025-03-06,2025-03-13,306,101,205,2,Express,637,88.07,1,7
9229,2025-04-27,2025-04-27,2025-04-29,2025-04-29,305,104,205,3,Standard,47,8.94,0,0
9230,2025-08-08,2025-08-10,2025-08-13,2025-08-13,304,103,204,1,Standard,220,31.71,0,0
9231,2025-09-22,2025-09-24,2025-09-29,2025-09-29,305,101,201,1,Standard,625,83.09,0,0
9232,2025-04-16,2025-04-17,2025-04-22,2025-04-22,303,102,205,5,Standard,288,39.72,0,0
9233,2025-03-07,2025-03-08,2025-03-13,2025-03-13,306,104,202,4,Standard,430,55.51,0,0
9234,2025-08-15,2025-08-16,2025-08-19,2025-08-26,302,102,204,2,Standard,101,20.82,1,7
9235,2025-10-02,2025-10-03,2025-10-05,2025-10-10,305,103,205,3,Express,100,25.74,1,5
9236,2025-07-18,2025-07-19,2025-07-21,2025-07-21,307,105,201,1,Standard,13,9.88,0,0
9237,2025-07-20,2025-07-21,2025-07-26,2025-07-26,306,105,202,2,Standard,361,46.65,0,0
9238,2025-12-27,2025-12-28,2025-12-31,2025-12-31,307,105,202,2,Express,314,51.09,0,0
9239,2025-09-20,2025-09-21,2025-09-26,2025-09-26,301,103,204,2,Standard,601,79.28,0,0
9240,2025-04-09,2025-04-10,2025-04-12,2025-04-12,305,102,203,4,Standard,34,10.3,0,0
9241,2025-02-14,2025-02-16,2025-02-21,2025-02-21,304,105,205,2,Standard,383,54.39,0,0
9242,2025-07-08,2025-07-09,2025-07-12,2025-07-12,306,102,205,3,Express,292,45.12,0,0
9243,2025-04-17,2025-04-17,2025-04-22,2025-04-22,307,103,202,5,Standard,425,59.22,0,0
9244,2025-02-10,2025-02-11,2025-02-16,2025-02-23,301,103,205,3,Standard,587,77.91,1,7
9245,2025-05-07,2025-05-07,2025-05-10,2025-05-10,307,101,202,3,Standard,170,25.88,0,0
9246,2025-10-03,2025-10-05,2025-10-10,2025-10-10,305,104,203,2,Standard,362,48.91,0,0
9247,2025-12-21,2025-12-22,2025-12-27,2025-12-27,307,101,202,4,Standard,396,51.25,0,0
9248,2025-11-15,2025-11-17,2025-11-20,2025-11-20,304,101,204,3,Express,409,61.02,0,0
9249,2025-08-28,2025-08-28,2025-08-31,2025-08-31,301,104,205,4,Standard,103,16.39,0,0
9250,2025-07-08,2025-07-10,2025-07-13,2025-07-13,305,104,202,4,Standard,185,25.68,0,0
9251,2025-09-01,2025-09-02,2025-09-05,2025-09-09,301,101,202,5,Express,450,64.51,1,4
9252,2025-04-22,2025-04-22,2025-04-27,2025-04-27,305,102,202,2,Standard,507,64.42,0,0
9253,2025-03-23,2025-03-25,2025-03-28,2025-04-02,306,101,203,4,Standard,228,31.23,1,5
9254,2025-09-08,2025-09-09,2025-09-12,2025-09-17,306,104,202,2,Standard,188,28.45,1,5
9255,2025-07-24,2025-07-24,2025-07-27,2025-07-27,301,102,201,1,Standard,160,26.3,0,0
9256,2025-05-26,2025-05-28,2025-05-31,2025-05-31,303,105,204,4,Express,555,75.54,0,0
9257,2025-03-09,2025-03-10,2025-03-13,2025-03-13,302,104,203,1,Express,313,49.66,0,0
9258,2025-02-27,2025-02-28,2025-03-05,2025-03-05,303,101,202,2,Standard,311,43.11,0,0
9259,2025-09-25,2025-09-27,2025-10-02,2025-10-02,301,101,204,4,Standard,256,36.81,0,0
9260,2025-08-06,2025-08-07,2025-08-10,2025-08-10,305,104,201,3,Standard,219,34.72,0,0
9261,2025-09-29,2025-10-01,2025-10-06,2025-10-06,303,103,204,4,Standard,380,50.08,0,0
9262,2025-12-17,2025-12-17,2025-12-22,2025-12-22,306,103,204,3,Standard,353,51.29,0,0
9263,2025-09-23,2025-09-23,2025-09-28,2025-09-28,305,103,201,2,Standard,603,76.1,0,0
9264,2025-01-13,2025-01-15,2025-01-18,2025-01-18,304,102,201,5,Standard,191,29.49,0,0
9265,2025-05-03,2025-05-04,2025-05-09,2025-05-09,303,102,203,1,Standard,516,69.4,0,0
9266,2025-07-02,2025-07-02,2025-07-05,2025-07-09,301,102,203,3,Express,567,80.44,1,4
9267,2025-01-20,2025-01-20,2025-01-23,2025-01-24,301,104,205,5,Standard,183,28.63,1,1
9268,2025-02-27,2025-03-01,2025-03-06,2025-03-06,307,102,204,5,Standard,316,41.29,0,0
9269,2025-03-13,2025-03-15,2025-03-20,2025-03-20,304,103,203,2,Standard,540,70.11,0,0
9270,2025-10-26,2025-10-27,2025-11-01,2025-11-01,305,102,201,5,Standard,541,72.68,0,0
9271,2025-06-12,2025-06-12,2025-06-17,2025-06-17,307,101,202,3,Standard,446,61.28,0,0
9272,2025-05-02,2025-05-03,2025-05-08,2025-05-18,302,105,205,3,Standard,470,64.93,1,10
9273,2025-04-01,2025-04-02,2025-04-07,2025-04-07,306,102,204,3,Standard,605,80.88,0,0
9274,2025-10-09,2025-10-10,2025-10-13,2025-10-20,302,101,201,3,Standard,139,19.78,1,7
9275,2025-01-21,2025-01-21,2025-01-24,2025-01-24,301,104,202,3,Standard,106,18.86,0,0
9276,2025-08-31,2025-08-31,2025-09-03,2025-09-03,303,104,203,4,Standard,214,32.66,0,0
9277,2025-04-11,2025-04-13,2025-04-16,2025-04-16,302,104,203,1,Standard,200,27.89,0,0
9278,2025-12-24,2025-12-25,2025-12-30,2026-01-01,301,105,205,3,Standard,434,58.47,1,2
9279,2025-08-25,2025-08-27,2025-08-30,2025-09-04,302,102,204,1,Standard,125,22.43,1,5
9280,2025-03-25,2025-03-26,2025-03-29,2025-03-29,302,105,204,3,Standard,170,25.6,0,0
9281,2025-02-18,2025-02-19,2025-02-24,2025-02-24,304,105,201,5,Standard,330,44.8,0,0
9282,2025-05-05,2025-05-05,2025-05-07,2025-05-08,302,105,201,1,Standard,74,12.3,1,1
9283,2025-01-21,2025-01-22,2025-01-25,2025-01-25,306,105,205,3,Standard,120,18.05,0,0
9284,2025-04-23,2025-04-25,2025-04-27,2025-04-27,303,103,205,2,Standard,74,17.51,0,0
9285,2025-04-09,2025-04-11,2025-04-13,2025-04-13,303,104,204,3,Standard,21,8.17,0,0
9286,2025-08-11,2025-08-13,2025-08-16,2025-08-16,303,101,205,4,Standard,100,19.69,0,0
9287,2025-11-20,2025-11-20,2025-11-22,2025-11-22,306,101,203,5,Standard,78,13.22,0,0
9288,2025-06-06,2025-06-08,2025-06-11,2025-06-11,306,105,204,1,Standard,160,25.25,0,0
9289,2025-05-05,2025-05-07,2025-05-12,2025-05-12,305,104,203,1,Standard,636,82.54,0,0
9290,2025-04-03,2025-04-03,2025-04-06,2025-04-06,304,104,204,3,Express,480,68.92,0,0
9291,2025-11-23,2025-11-23,2025-11-25,2025-11-25,306,104,204,5,Express,214,37.92,0,0
9292,2025-08-10,2025-08-11,2025-08-13,2025-08-17,306,102,204,5,Standard,60,10.57,1,4
9293,2025-07-09,2025-07-09,2025-07-14,2025-07-14,303,101,203,5,Standard,559,74.66,0,0
9294,2025-04-23,2025-04-23,2025-04-26,2025-05-01,306,101,202,3,Standard,172,24.24,1,5
9295,2025-09-25,2025-09-26,2025-10-01,2025-10-03,305,102,202,5,Standard,458,58.78,1,2
9296,2025-04-11,2025-04-11,2025-04-16,2025-04-16,303,102,205,3,Standard,454,58.2,0,0
9297,2025-05-03,2025-05-04,2025-05-06,2025-05-06,301,103,202,2,Standard,8,8.77,0,0
9298,2025-04-26,2025-04-27,2025-05-02,2025-05-02,307,103,205,2,Standard,285,38.81,0,0
9299,2025-06-23,2025-06-24,2025-06-29,2025-06-29,301,104,203,2,Standard,556,72.41,0,0
9300,2025-09-28,2025-09-30,2025-10-05,2025-10-05,301,103,204,1,Standard,341,48.51,0,0
9301,2025-05-10,2025-05-10,2025-05-13,2025-05-13,303,102,201,5,Express,588,81.67,0,0
9302,2025-04-11,2025-04-11,2025-04-14,2025-04-14,307,101,203,2,Standard,176,27.23,0,0
9303,2025-04-21,2025-04-22,2025-04-25,2025-05-02,302,101,201,2,Standard,115,22.7,1,7
9304,2025-05-27,2025-05-27,2025-06-01,2025-06-01,303,101,205,4,Standard,473,62.89,0,0
9305,2025-02-02,2025-02-02,2025-02-04,2025-02-04,302,103,204,5,Standard,67,12.88,0,0
9306,2025-03-27,2025-03-29,2025-03-31,2025-03-31,304,105,202,3,Standard,59,15.09,0,0
9307,2025-12-07,2025-12-09,2025-12-12,2025-12-12,302,103,203,5,Standard,235,31.68,0,0
9308,2025-08-25,2025-08-26,2025-08-29,2025-08-29,306,104,201,2,Express,574,81.16,0,0
9309,2025-03-07,2025-03-07,2025-03-12,2025-03-12,306,101,202,4,Standard,390,54.96,0,0
9310,2025-06-26,2025-06-26,2025-07-01,2025-07-08,305,105,205,5,Standard,397,53.27,1,7
9311,2025-02-21,2025-02-21,2025-02-26,2025-02-26,304,101,205,3,Standard,333,44.42,0,0
9312,2025-08-11,2025-08-11,2025-08-14,2025-08-14,302,105,204,2,Standard,166,23.54,0,0
9313,2025-09-28,2025-09-29,2025-10-02,2025-10-03,306,103,203,4,Standard,203,33.23,1,1
9314,2025-03-23,2025-03-23,2025-03-24,2025-03-24,305,104,205,1,Express,57,20.82,0,0
9315,2025-04-20,2025-04-21,2025-04-26,2025-04-26,304,102,205,1,Standard,536,68.94,0,0
9316,2025-07-14,2025-07-16,2025-07-21,2025-07-21,304,104,201,4,Standard,600,80.16,0,0
9317,2025-04-12,2025-04-13,2025-04-16,2025-04-16,306,101,204,2,Standard,189,27.87,0,0
9318,2025-07-17,2025-07-17,2025-07-22,2025-07-22,305,104,202,3,Standard,581,76.68,0,0
9319,2025-11-10,2025-11-10,2025-11-13,2025-11-13,301,105,202,3,Express,640,85.35,0,0
9320,2025-08-08,2025-08-09,2025-08-14,2025-08-14,304,103,205,4,Standard,560,71.29,0,0
9321,2025-09-08,2025-09-08,2025-09-11,2025-09-14,304,105,204,5,Express,636,88.95,1,3
9322,2025-09-24,2025-09-25,2025-09-30,2025-09-30,307,102,204,5,Standard,296,42.37,0,0
9323,2025-09-24,2025-09-25,2025-09-30,2025-09-30,303,104,202,5,Standard,379,51.34,0,0
9324,2025-10-03,2025-10-03,2025-10-06,2025-10-06,307,102,202,4,Standard,110,20.75,0,0
9325,2025-10-23,2025-10-24,2025-10-29,2025-10-29,305,101,205,1,Standard,518,70.97,0,0
9326,2025-02-27,2025-02-28,2025-03-05,2025-03-05,301,104,203,2,Standard,293,41.16,0,0
9327,2025-01-18,2025-01-18,2025-01-21,2025-01-21,304,105,204,4,Standard,209,31.45,0,0
9328,2025-02-11,2025-02-11,2025-02-16,2025-02-23,305,104,205,2,Standard,300,42.49,1,7
9329,2025-01-15,2025-01-16,2025-01-21,2025-01-21,302,101,201,5,Standard,581,73.53,0,0
9330,2025-05-29,2025-05-31,2025-06-05,2025-06-05,304,102,201,2,Standard,461,59.69,0,0
9331,2025-06-24,2025-06-24,2025-06-26,2025-06-26,305,102,204,5,Standard,52,14.71,0,0
9332,2025-03-23,2025-03-23,2025-03-28,2025-03-28,307,102,202,1,Standard,627,83.44,0,0
9333,2025-09-30,2025-09-30,2025-10-05,2025-10-05,303,101,203,1,Standard,399,52.11,0,0
9334,2025-05-02,2025-05-02,2025-05-07,2025-05-07,301,105,205,2,Standard,588,74.39,0,0
9335,2025-02-04,2025-02-06,2025-02-09,2025-02-09,302,101,202,2,Express,322,47.54,0,0
9336,2025-06-21,2025-06-22,2025-06-24,2025-06-24,306,105,202,1,Express,234,36.84,0,0
9337,2025-12-30,2025-12-31,2026-01-05,2026-01-05,305,105,203,3,Standard,305,44.37,0,0
9338,2025-10-31,2025-10-31,2025-11-05,2025-11-08,305,102,202,1,Standard,364,48.36,1,3
9339,2025-09-02,2025-09-04,2025-09-09,2025-09-09,303,103,204,2,Standard,384,51.59,0,0
9340,2025-09-01,2025-09-01,2025-09-06,2025-09-13,302,102,205,2,Standard,393,50.49,1,7
9341,2025-08-05,2025-08-06,2025-08-09,2025-08-09,301,102,201,1,Express,470,68.71,0,0
9342,2025-08-31,2025-08-31,2025-09-03,2025-09-03,305,103,201,4,Express,576,78.81,0,0
9343,2025-03-09,2025-03-10,2025-03-15,2025-03-15,303,104,203,1,Standard,633,83.97,0,0
9344,2025-09-05,2025-09-06,2025-09-08,2025-09-15,304,105,201,5,Express,119,26.22,1,7
9345,2025-09-06,2025-09-07,2025-09-12,2025-09-12,303,104,203,2,Standard,476,64.96,0,0
9346,2025-06-06,2025-06-08,2025-06-11,2025-06-11,302,101,201,3,Standard,95,17.0,0,0
9347,2025-09-05,2025-09-06,2025-09-11,2025-09-11,305,101,201,4,Standard,493,63.72,0,0
9348,2025-08-21,2025-08-21,2025-08-26,2025-08-26,303,101,204,2,Standard,483,64.64,0,0
9349,2025-07-14,2025-07-15,2025-07-20,2025-07-30,307,105,205,5,Standard,364,47.18,1,10
9350,2025-03-19,2025-03-20,2025-03-25,2025-03-25,305,102,204,5,Standard,469,61.28,0,0
9351,2025-07-27,2025-07-29,2025-08-01,2025-08-01,305,102,205,1,Express,319,48.74,0,0
9352,2025-07-07,2025-07-08,2025-07-11,2025-07-11,303,103,201,3,Express,503,72.97,0,0
9353,2025-07-08,2025-07-10,2025-07-15,2025-07-15,305,105,205,2,Standard,362,49.08,0,0
9354,2025-11-23,2025-11-24,2025-11-29,2025-11-29,304,104,202,3,Standard,368,52.99,0,0
9355,2025-01-02,2025-01-03,2025-01-08,2025-01-08,305,103,203,3,Standard,306,41.04,0,0
9356,2025-06-03,2025-06-05,2025-06-10,2025-06-10,303,102,204,5,Standard,500,66.47,0,0
9357,2025-08-31,2025-09-02,2025-09-05,2025-09-05,306,105,205,4,Express,530,76.15,0,0
9358,2025-05-19,2025-05-20,2025-05-23,2025-05-23,307,101,204,5,Standard,128,22.82,0,0
9359,2025-07-23,2025-07-23,2025-07-25,2025-07-25,306,105,205,2,Standard,35,9.59,0,0
9360,2025-06-22,2025-06-23,2025-06-28,2025-06-28,306,105,204,1,Standard,419,57.99,0,0
9361,2025-10-14,2025-10-15,2025-10-20,2025-10-20,305,105,202,1,Standard,450,61.8,0,0
9362,2025-08-23,2025-08-25,2025-08-28,2025-08-29,304,101,201,2,Standard,119,20.99,1,1
9363,2025-01-12,2025-01-13,2025-01-18,2025-01-18,301,103,201,3,Standard,448,57.57,0,0
9364,2025-06-07,2025-06-08,2025-06-11,2025-06-11,301,105,201,1,Standard,135,24.46,0,0
9365,2025-06-04,2025-06-06,2025-06-11,2025-06-11,302,102,201,3,Standard,605,78.1,0,0
9366,2025-01-11,2025-01-11,2025-01-14,2025-01-14,303,101,205,5,Standard,211,33.89,0,0
9367,2025-10-18,2025-10-19,2025-10-24,2025-10-24,305,105,203,2,Standard,598,80.17,0,0
9368,2025-05-10,2025-05-11,2025-05-16,2025-05-16,307,102,204,2,Standard,550,69.69,0,0
9369,2025-11-04,2025-11-05,2025-11-06,2025-11-06,304,101,201,1,Express,9,12.11,0,0
9370,2025-11-04,2025-11-06,2025-11-11,2025-11-11,306,105,201,3,Standard,386,52.44,0,0
9371,2025-09-17,2025-09-19,2025-09-20,2025-09-20,302,105,201,3,Express,63,20.09,0,0
9372,2025-08-28,2025-08-30,2025-09-04,2025-09-04,302,105,201,3,Standard,288,38.2,0,0
9373,2025-01-20,2025-01-22,2025-01-24,2025-01-24,307,103,204,4,Express,115,23.18,0,0
9374,2025-06-18,2025-06-19,2025-06-22,2025-06-22,303,105,204,2,Standard,139,22.8,0,0
9375,2025-03-01,2025-03-03,2025-03-06,2025-03-06,306,101,202,5,Standard,197,31.72,0,0
9376,2025-03-18,2025-03-19,2025-03-24,2025-03-24,305,105,201,4,Standard,586,76.08,0,0
9377,2025-06-08,2025-06-10,2025-06-12,2025-06-12,304,101,203,2,Express,141,28.48,0,0
9378,2025-06-30,2025-07-01,2025-07-06,2025-07-06,306,105,204,1,Standard,639,80.54,0,0
9379,2025-10-30,2025-10-30,2025-11-02,2025-11-02,307,103,202,5,Standard,174,25.6,0,0
9380,2025-10-05,2025-10-07,2025-10-12,2025-10-12,306,101,203,4,Standard,430,57.78,0,0
9381,2025-01-10,2025-01-10,2025-01-15,2025-01-15,303,101,205,1,Standard,339,46.22,0,0
9382,2025-07-21,2025-07-22,2025-07-27,2025-07-27,307,102,201,3,Standard,451,58.58,0,0
9383,2025-02-10,2025-02-10,2025-02-15,2025-02-15,307,105,204,1,Standard,584,76.21,0,0
9384,2025-08-02,2025-08-04,2025-08-09,2025-08-09,302,101,202,5,Standard,333,45.84,0,0
9385,2025-03-20,2025-03-21,2025-03-26,2025-03-26,307,105,202,4,Standard,280,39.65,0,0
9386,2025-02-14,2025-02-16,2025-02-19,2025-02-19,304,104,201,1,Express,645,87.12,0,0
9387,2025-06-17,2025-06-18,2025-06-20,2025-06-20,301,103,204,5,Standard,5,7.31,0,0
9388,2025-07-06,2025-07-06,2025-07-09,2025-07-12,302,105,202,3,Standard,201,32.52,1,3
9389,2025-07-09,2025-07-11,2025-07-16,2025-07-16,301,103,203,4,Standard,311,44.55,0,0
9390,2025-06-17,2025-06-19,2025-06-22,2025-06-22,304,102,203,5,Standard,235,34.3,0,0
9391,2025-10-14,2025-10-14,2025-10-17,2025-10-17,304,104,205,3,Express,298,46.89,0,0
9392,2025-12-29,2025-12-30,2026-01-02,2026-01-02,303,102,205,2,Express,313,48.64,0,0
9393,2025-04-08,2025-04-08,2025-04-11,2025-04-11,302,104,202,2,Express,643,88.2,0,0
9394,2025-11-16,2025-11-16,2025-11-19,2025-11-19,303,101,201,3,Express,287,46.68,0,0
9395,2025-05-20,2025-05-22,2025-05-27,2025-05-27,307,101,201,1,Standard,616,78.63,0,0
9396,2025-02-18,2025-02-18,2025-02-21,2025-02-21,305,101,202,5,Standard,115,17.2,0,0
9397,2025-12-18,2025-12-19,2025-12-20,2025-12-20,306,105,202,2,Express,53,18.77,0,0
9398,2025-05-24,2025-05-26,2025-05-29,2025-05-29,301,105,201,5,Standard,242,35.53,0,0
9399,2025-12-13,2025-12-15,2025-12-17,2025-12-18,306,101,205,4,Standard,43,13.9,1,1
9400,2025-01-08,2025-01-10,2025-01-13,2025-01-13,307,104,201,3,Standard,107,19.42,0,0
9401,2025-09-04,2025-09-05,2025-09-08,2025-09-08,306,102,203,3,Express,501,72.15,0,0
9402,2025-04-18,2025-04-18,2025-04-21,2025-04-21,303,105,203,5,Standard,135,23.19,0,0
9403,2025-12-24,2025-12-26,2025-12-29,2025-12-29,301,101,205,2,Express,647,90.36,0,0
9404,2025-01-03,2025-01-03,2025-01-08,2025-01-08,305,101,204,5,Standard,636,81.13,0,0
9405,2025-10-05,2025-10-06,2025-10-11,2025-10-13,303,101,204,4,Standard,289,39.23,1,2
9406,2025-07-18,2025-07-18,2025-07-20,2025-07-22,307,102,203,1,Express,212,35.99,1,2
9407,2025-08-29,2025-08-29,2025-09-01,2025-09-08,306,102,204,5,Standard,110,19.15,1,7
9408,2025-05-09,2025-05-11,2025-05-14,2025-05-14,301,104,202,2,Express,335,52.82,0,0
9409,2025-08-24,2025-08-25,2025-08-28,2025-09-02,305,103,202,3,Standard,101,15.32,1,5
9410,2025-02-04,2025-02-04,2025-02-07,2025-02-07,304,104,204,5,Express,549,75.04,0,0
9411,2025-10-11,2025-10-11,2025-10-16,2025-10-20,302,101,205,3,Standard,308,40.16,1,4
9412,2025-01-24,2025-01-26,2025-01-31,2025-02-01,303,104,203,4,Standard,260,39.36,1,1
9413,2025-07-12,2025-07-12,2025-07-15,2025-07-15,301,102,204,2,Standard,196,28.04,0,0
9414,2025-08-19,2025-08-21,2025-08-26,2025-09-05,303,103,204,5,Standard,588,76.15,1,10
9415,2025-04-26,2025-04-27,2025-05-02,2025-05-02,303,101,204,4,Standard,293,40.76,0,0
9416,2025-10-26,2025-10-26,2025-10-31,2025-10-31,304,105,205,5,Standard,435,55.99,0,0
9417,2025-12-05,2025-12-05,2025-12-08,2025-12-08,303,104,204,1,Standard,139,21.06,0,0
9418,2025-06-22,2025-06-24,2025-06-29,2025-06-29,302,102,205,2,Standard,623,82.67,0,0
9419,2025-08-03,2025-08-05,2025-08-10,2025-08-10,302,104,201,4,Standard,512,65.97,0,0
9420,2025-10-27,2025-10-27,2025-10-30,2025-10-30,307,105,202,2,Standard,111,21.05,0,0
9421,2025-10-27,2025-10-28,2025-10-30,2025-10-30,304,105,201,5,Standard,68,13.77,0,0
9422,2025-04-09,2025-04-11,2025-04-14,2025-04-14,302,101,204,3,Express,311,48.82,0,0
9423,2025-07-19,2025-07-19,2025-07-24,2025-07-24,305,104,204,3,Standard,622,79.35,0,0
9424,2025-04-27,2025-04-28,2025-05-03,2025-05-13,306,103,201,5,Standard,432,55.54,1,10
9425,2025-01-03,2025-01-03,2025-01-06,2025-01-06,303,105,203,2,Standard,154,25.3,0,0
9426,2025-04-14,2025-04-15,2025-04-20,2025-04-20,304,103,202,1,Standard,330,45.18,0,0
9427,2025-07-16,2025-07-16,2025-07-21,2025-07-21,304,101,203,1,Standard,386,53.62,0,0
9428,2025-04-15,2025-04-15,2025-04-20,2025-04-20,302,101,204,3,Standard,400,52.0,0,0
9429,2025-01-18,2025-01-19,2025-01-21,2025-01-21,305,101,201,3,Express,147,28.5,0,0
9430,2025-03-29,2025-03-29,2025-04-03,2025-04-10,304,103,203,2,Standard,345,47.39,1,7
9431,2025-05-08,2025-05-10,2025-05-15,2025-05-15,304,102,203,2,Standard,557,73.61,0,0
9432,2025-06-18,2025-06-20,2025-06-25,2025-06-28,304,103,205,1,Standard,426,58.26,1,3
9433,2025-10-28,2025-10-28,2025-10-31,2025-10-31,305,103,201,2,Standard,86,19.29,0,0
9434,2025-04-21,2025-04-23,2025-04-26,2025-04-26,302,101,203,4,Express,508,69.61,0,0
9435,2025-05-04,2025-05-06,2025-05-09,2025-05-09,306,104,205,1,Express,422,62.69,0,0
9436,2025-02-13,2025-02-15,2025-02-18,2025-02-18,302,102,201,1,Express,599,83.22,0,0
9437,2025-05-11,2025-05-13,2025-05-18,2025-05-18,304,105,202,4,Standard,393,50.64,0,0
9438,2025-04-08,2025-04-10,2025-04-15,2025-04-15,303,101,201,4,Standard,407,53.07,0,0
9439,2025-01-20,2025-01-20,2025-01-22,2025-01-22,305,104,203,1,Express,149,26.79,0,0
